pry_4-02-mathematics.pdf	https://lmis.nerdcportals.com.ng/pry_4/necurrdc/2.pdf
pry_4-03-hausa-language.pdf	https://lmis.nerdcportals.com.ng/pry_4/necurrdc/3.pdf
pry_4-04-igbo-language.pdf	https://lmis.nerdcportals.com.ng/pry_4/necurrdc/4.pdf
pry_4-05-yoruba-language.pdf	https://lmis.nerdcportals.com.ng/pry_4/necurrdc/5.pdf
pry_4-06-basic-science-and-technology.pdf	https://lmis.nerdcportals.com.ng/pry_4/necurrdc/6.pdf
pry_4-07-physical-and-health-education.pdf	https://lmis.nerdcportals.com.ng/pry_4/necurrdc/7.pdf
pry_4-08-christian-religious-studies.pdf	https://lmis.nerdcportals.com.ng/pry_4/necurrdc/8.pdf
pry_4-09-islamic-studies.pdf	https://lmis.nerdcportals.com.ng/pry_4/necurrdc/9.pdf
pry_4-10-nigerian-history.pdf	https://lmis.nerdcportals.com.ng/pry_4/necurrdc/10.pdf
pry_4-11-social-and-citizenship-studies.pdf	https://lmis.nerdcportals.com.ng/pry_4/necurrdc/11.pdf
pry_4-12-cultural-and-creative-arts-cca.pdf	https://lmis.nerdcportals.com.ng/pry_4/necurrdc/12.pdf
pry_4-13-arabic-language.pdf	https://lmis.nerdcportals.com.ng/pry_4/necurrdc/13.pdf
pry_4-14-basic-digital-literacy.pdf	https://lmis.nerdcportals.com.ng/pry_4/necurrdc/14.pdf
pry_4-15-pre-vocational-studies.pdf	https://lmis.nerdcportals.com.ng/pry_4/necurrdc/15.pdf
pry_4-16-french.pdf	https://lmis.nerdcportals.com.ng/pry_4/necurrdc/16.pdf
pry_5-01-english-studies.pdf	https://lmis.nerdcportals.com.ng/pry_5/necurrdc/1.pdf
pry_5-02-hausa-language.pdf	https://lmis.nerdcportals.com.ng/pry_5/necurrdc/3.pdf
pry_5-03-yoruba-language.pdf	https://lmis.nerdcportals.com.ng/pry_5/necurrdc/5.pdf
pry_5-04-physical-and-health-education.pdf	https://lmis.nerdcportals.com.ng/pry_5/necurrdc/7.pdf
pry_5-05-christian-religious-studies.pdf	https://lmis.nerdcportals.com.ng/pry_5/necurrdc/8.pdf
pry_5-06-islamic-studies.pdf	https://lmis.nerdcportals.com.ng/pry_5/necurrdc/9.pdf
pry_5-07-nigerian-history.pdf	https://lmis.nerdcportals.com.ng/pry_5/necurrdc/10.pdf
pry_5-08-cultural-and-creative-arts-cca.pdf	https://lmis.nerdcportals.com.ng/pry_5/necurrdc/12.pdf
pry_5-09-pre-vocational-studies.pdf	https://lmis.nerdcportals.com.ng/pry_5/necurrdc/15.pdf
sss_1-01-english-language-core-and-compulsory.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/1.pdf
sss_1-02-general-mathematics-core-and-compulsory.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/2.pdf
sss_1-03-citizenship-and-heritage-studies-core-and-compulsory.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/3.pdf
sss_1-04-digital-technologies-core-and-compulsory.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/4.pdf
sss_1-05-biology-science.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/6.pdf
sss_1-06-chemistry-science.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/7.pdf
sss_1-07-physics-science.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/8.pdf
sss_1-08-agriculture-science-science.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/9.pdf
sss_1-09-food-nutrition-science.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/12.pdf
sss_1-10-geography-science.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/13.pdf
sss_1-11-nigerian-history-humanities.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/15.pdf
sss_1-12-government-humanities.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/16.pdf
sss_1-13-christian-religious-studies-humanities.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/17.pdf
sss_1-14-islamic-studies-humanities.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/18.pdf
sss_1-15-visual-arts-humanities.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/24.pdf
sss_1-16-literature-in-english-humanities.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/26.pdf
sss_1-17-home-management-humanities.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/27.pdf
sss_1-18-catering-craft-humanities.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/28.pdf
sss_1-19-financial-accounting-business.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/29.pdf
sss_1-20-commerce-business.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/30.pdf
sss_1-21-marketing-business.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/31.pdf
sss_1-22-economics-business.pdf	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/32.pdf
sss_1-23-solar-photovoltaic-installation-and-maintenance-trades.pdf	https://lmis.nerdcportals.com.ng/s1_trades/necurrdc/1.pdf
sss_1-24-fashion-design-and-garment-making-trades.pdf	https://lmis.nerdcportals.com.ng/s1_trades/necurrdc/2.pdf
sss_1-25-livestock-farming-trades.pdf	https://lmis.nerdcportals.com.ng/s1_trades/necurrdc/3.pdf
sss_1-26-beauty-and-cosmetology-trades.pdf	https://lmis.nerdcportals.com.ng/s1_trades/necurrdc/4.pdf
sss_1-27-computer-hardware-and-gsm-repairs-trades.pdf	https://lmis.nerdcportals.com.ng/s1_trades/necurrdc/5.pdf
sss_1-28-crop-production-and-horticulture-trades.pdf	https://lmis.nerdcportals.com.ng/s1_trades/necurrdc/6.pdf
sss_2-01-english-language-core-and-compulsory.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/1.pdf
sss_2-02-general-mathematics-core-and-compulsory.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/2.pdf
sss_2-03-digital-technologies-core-and-compulsory.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/4.pdf
sss_2-04-chemistry-science.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/7.pdf
sss_2-05-health-education-science.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/11.pdf
sss_2-06-food-nutrition-science.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/12.pdf
sss_2-07-geography-science.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/13.pdf
sss_2-08-technical-drawing-science.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/14.pdf
sss_2-09-government-humanities.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/16.pdf
sss_2-10-christian-religious-studies-humanities.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/17.pdf
sss_2-11-islamic-studies-humanities.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/18.pdf
sss_2-12-visual-arts-humanities.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/24.pdf
sss_2-13-literature-in-english-humanities.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/26.pdf
sss_2-14-catering-craft-humanities.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/28.pdf
sss_2-15-financial-accounting-business.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/29.pdf
sss_2-16-commerce-business.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/30.pdf
sss_2-17-marketing-business.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/31.pdf
sss_2-18-economics-business.pdf	https://lmis.nerdcportals.com.ng/sss_2/necurrdc/32.pdf
sss_2-19-solar-photovoltaic-installation-and-maintenance-trades.pdf	https://lmis.nerdcportals.com.ng/s2_trades/necurrdc/1.pdf
sss_2-20-crop-production-and-horticulture-trades.pdf	https://lmis.nerdcportals.com.ng/s2_trades/necurrdc/6.pdf
