pry_5-08-cultural-and-creative-arts-cca.pdf	pry_5	Primary 5	Cultural and Creative Arts (CCA)	https://lmis.nerdcportals.com.ng/pry_5/necurrdc/12.pdf
pry_5-09-pre-vocational-studies.pdf	pry_5	Primary 5	Pre-vocational Studies	https://lmis.nerdcportals.com.ng/pry_5/necurrdc/15.pdf
sss_1-01-english-language-core-and-compulsory.pdf	sss_1	SSS 1	English Language (Core and Compulsory)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/1.pdf
sss_1-02-general-mathematics-core-and-compulsory.pdf	sss_1	SSS 1	General Mathematics (Core and Compulsory)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/2.pdf
sss_1-03-citizenship-and-heritage-studies-core-and-compulsory.pdf	sss_1	SSS 1	Citizenship and Heritage Studies (Core and Compulsory)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/3.pdf
sss_1-04-digital-technologies-core-and-compulsory.pdf	sss_1	SSS 1	Digital Technologies (Core and Compulsory)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/4.pdf
sss_1-05-biology-science.pdf	sss_1	SSS 1	Biology (Science)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/6.pdf
sss_1-06-chemistry-science.pdf	sss_1	SSS 1	Chemistry (Science)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/7.pdf
sss_1-07-physics-science.pdf	sss_1	SSS 1	Physics (Science)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/8.pdf
sss_1-08-agriculture-science-science.pdf	sss_1	SSS 1	Agriculture Science (Science)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/9.pdf
sss_1-09-food-nutrition-science.pdf	sss_1	SSS 1	Food & Nutrition (Science)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/12.pdf
sss_1-10-geography-science.pdf	sss_1	SSS 1	Geography (Science)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/13.pdf
sss_1-11-nigerian-history-humanities.pdf	sss_1	SSS 1	Nigerian History (Humanities)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/15.pdf
sss_1-12-government-humanities.pdf	sss_1	SSS 1	Government (Humanities)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/16.pdf
sss_1-13-christian-religious-studies-humanities.pdf	sss_1	SSS 1	Christian Religious Studies (Humanities)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/17.pdf
sss_1-14-islamic-studies-humanities.pdf	sss_1	SSS 1	Islamic Studies (Humanities)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/18.pdf
sss_1-15-visual-arts-humanities.pdf	sss_1	SSS 1	Visual Arts (Humanities)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/24.pdf
sss_1-16-literature-in-english-humanities.pdf	sss_1	SSS 1	Literature-in-English (Humanities)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/26.pdf
sss_1-17-home-management-humanities.pdf	sss_1	SSS 1	Home Management (Humanities)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/27.pdf
sss_1-18-catering-craft-humanities.pdf	sss_1	SSS 1	Catering Craft (Humanities)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/28.pdf
sss_1-19-financial-accounting-business.pdf	sss_1	SSS 1	Financial Accounting (Business)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/29.pdf
sss_1-20-commerce-business.pdf	sss_1	SSS 1	Commerce (Business)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/30.pdf
sss_1-21-marketing-business.pdf	sss_1	SSS 1	Marketing (Business)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/31.pdf
sss_1-22-economics-business.pdf	sss_1	SSS 1	Economics (Business)	https://lmis.nerdcportals.com.ng/sss_1/necurrdc/32.pdf
sss_1-23-solar-photovoltaic-installation-and-maintenance-trades.pdf	sss_1	SSS 1	Solar Photovoltaic Installation and Maintenance (Trades)	https://lmis.nerdcportals.com.ng/s1_trades/necurrdc/1.pdf
sss_1-24-fashion-design-and-garment-making-trades.pdf	sss_1	SSS 1	Fashion Design and Garment Making (Trades)	https://lmis.nerdcportals.com.ng/s1_trades/necurrdc/2.pdf
sss_1-25-livestock-farming-trades.pdf	sss_1	SSS 1	Livestock Farming (Trades)	https://lmis.nerdcportals.com.ng/s1_trades/necurrdc/3.pdf
